mfcc_dist,pitch_diff,formant_diff,duration_diff,intensity_diff,score
0.076848080809821,0.0625638110945656,0.5418334831270347,0.5280824751206121,0.2565777794593808,0.836935016868025
0.1744335165862888,0.23744572486258136,0.10558282179303201,0.159369589039802,0.24469360702181228,0.7970080225875672
0.5434537469656785,0.3207861412109366,0.20062617692526993,0.39210658152043043,0.07749183142148813,0.6423868581796024
0.061653913446673224,0.5421649796261441,0.038039982580336806,0.2565461294218458,0.29632485999886343,0.7118744150166891
0.23568650663126414,0.31172130792109554,0.13425043008364473,0.17287691220182053,0.305187634068339,0.7559636804621708
0.8448122752664713,0.8352273387343842,0.9249055019876729,0.9493914393185139,0.7536148253237179,0.11855207743929141
0.15258331470398612,0.07422408166972544,0.39312051596585024,0.2613814411924283,0.3223288724657964,0.8433537139305094
0.8897731628936463,0.9163765157132052,0.9252722629018821,0.946170006405371,0.7200858684895814,0.06065112193221997
0.4845897602554896,0.22528021301440446,0.2508817190047938,0.2552718515705117,0.028142180829849858,0.686047212263893
0.09593877797328496,0.3175927870683544,0.18223319766658047,0.18646766561865233,0.1873070904133616,0.8171040771752696
0.3662241584833629,0.48203259167145124,0.1885711408402503,0.4392291426803032,0.49329302218040155,0.6106521103849492
0.29837284269070247,0.3010263699254801,0.23336090108008034,0.5166839338908755,0.11934997283115106,0.691921792835397
0.2237663665214278,0.23092974053064447,0.30636969399882136,0.16115258888156855,0.2995423417301443,0.7659201495065394
0.04146756235638736,0.037542740799866,0.08726687540359325,0.05317726440682649,0.03246478269363883,0.9786819553302188
0.8500477807472833,0.7125099837823693,0.7812124548155868,0.9181008264458499,0.8487657777377644,0.15138604381865875
0.09832146075036968,0.11707391642629603,0.1183440245017262,0.33828365475752764,0.09127729202505142,0.887367233900608
0.179247512983417,0.27589238818629563,0.5730777415399917,0.2451429678062793,0.40354244533566425,0.7252482919489616
0.34301873259799726,0.28453778032781657,0.2717967103519501,0.2841415068733054,0.48703851933461545,0.6741548374428332
0.2746698380360602,0.4237965978597667,0.6352947945680932,0.41379866594028175,0.10240039425150955,0.6271062994990868
0.4432945779277498,0.25050495534131967,0.17895323672648517,0.4980569705008715,0.4455433723080338,0.6519117961482132
0.13272443189522465,0.18619613017319447,0.397528873706938,0.41267763819217573,0.2512039302183873,0.8075352922621136
0.4006430877209991,0.251342514392543,0.2935252147111787,0.05588397921116872,0.1602004763249063,0.7003786294096154
0.32259603850098684,0.12653280556849203,0.24699137277628003,0.3652029444155238,0.29585779386995525,0.7671616141817735
0.07847650895415807,0.07718376928699289,0.056557809434920496,0.09633674841900709,0.028762991372877567,0.9546444271431201
0.7061314103168956,0.9469420185175667,0.7820430069400071,0.7349982982682506,0.8874817053184451,0.054956014552452394
0.34155895722546276,0.22591236206460563,0.42515218663957255,0.08869529803661215,0.431734085878006,0.7093708364398212
0.16999587395941756,0.2776957300724882,0.35684698356784056,0.19694138604816883,0.08974206105951019,0.7602345121976557
0.8014732049023443,0.34361608568038193,0.7568981409484381,0.2369439519438777,0.23388459853464463,0.4436053231034088
0.017516996346328563,0.01974857893297032,0.09832127549305708,0.0012745135023290556,0.08540156066869438,0.9532806756349403
0.12549965919150205,0.4699925791241551,0.5373987978860503,0.20645286497954207,0.21398035615048402,0.6850540305782782
0.3370138954716539,0.24615793615366782,0.4666142713841559,0.3358490975861665,0.1035913654261402,0.7111997871232736
0.03439862200520179,0.5212592464854751,0.301457528883793,0.439187295678552,0.18366423448375396,0.7051763243547353
0.15937752033309405,0.4043281264355449,0.23645064185785378,0.11136362141154439,0.48828494423347213,0.7277750379312324
0.955558111092895,0.825823741130277,0.708995197873733,0.8085456006827095,0.7106767165389369,0.023572764331567086
0.2491194021961276,0.3641269930071102,0.10724705882123514,0.7550355541550772,0.20923412824773005,0.6877444365279214
0.0685869246308145,0.17222575787084474,0.23744004672014477,0.5636030426567236,0.26245271894410754,0.8355032523642165
0.03764555434771766,0.041840346171903714,0.036843073104208014,0.003949854192128011,0.09994590161634431,0.9136120693121279
0.5414781386117564,0.19985205151813332,0.059507666183399734,0.3502921920145012,0.20518989734068974,0.6681713276411606
0.26059606181093153,0.3529397090326179,0.24349085210971244,0.3896050527205185,0.44648229968215,0.6871911361085189
0.06753590748378506,0.46757308147449117,0.42065212747691827,0.17621371909409594,0.14847836889712687,0.7285926647808847
0.04676883497272682,0.3771185924603557,0.21562372205395527,0.15057944566665063,0.5084127828562113,0.7698094017437603
0.12713147658095109,0.3307202289359394,0.5017396160997148,0.32918140220079295,0.2742879844075325,0.7357910710630282
0.3265987258278122,0.39610550342861445,0.10113611434249035,0.40419800666353956,0.13824565312519702,0.6528286041274293
0.11912486541113898,0.33952080696968473,0.6844271620714931,0.2559373268282715,0.2903297859713609,0.7112858804893734
0.08859073261523154,0.07073757499945392,0.06997737691792456,0.06249111648161546,0.02807517631407458,0.902576740050137
0.32460102630740867,0.3756986980618494,0.21320291754052312,0.2288354799756642,0.2938603682128389,0.6721478981722726
0.21935449118475614,0.42153623041327637,0.2704219917084376,0.12940996682047526,0.21244170551974406,0.7079239932529477
0.30479223202169464,0.2945415920246795,0.4158612779116734,0.2247859235564557,0.038553307119591776,0.6995713677125643
0.403730071467841,0.17737813216662726,0.09343152874064804,0.05784987115277156,0.13818326078218465,0.7482051487028876
0.18412892169781056,0.26628328992857936,0.08971922251610895,0.5760036431448216,0.3876189436046137,0.7729406277546417
0.23447365948588197,0.0885648542044142,0.09572737755420659,0.11945719299309195,0.1951712314165246,0.8481588140342546
0.175068748991844,0.409097199212669,0.15904063086896886,0.16117220234605495,0.2255052968677721,0.7127833223176859
0.2673316734797696,0.4856585013157972,0.4280440971275429,0.37699269687748377,0.5333927171993454,0.6230703464478526
0.238699744225137,0.6723977811658446,0.2722857326541174,0.2052934222690428,0.13806471839901382,0.6030751321758009
0.32579561073076047,0.38865363926038227,0.10726527291618217,0.18923027108011953,0.24789658317357116,0.6853162356331601
0.4434878606676832,0.34667321685769564,0.38929383821754154,0.03413220856092663,0.19759644586550784,0.6356949494873958
0.3855671372233749,0.36022317110572416,0.2802092382747192,0.15254524390580484,0.2722114590591597,0.6523715001310065
0.09615258168656671,0.4303615836232224,0.32718988498571616,0.1497975226132752,0.08855541668191755,0.7263277047287302
0.2089847738799713,0.4670968093493499,0.058288701923355016,0.14358459969937168,0.7599514634135082,0.6817455930865468
0.16619623428044838,0.1396992984637477,0.1916358188811372,0.35304953369710435,0.11864736362081485,0.816098570988935
0.0576665931636001,0.0006788014043760505,0.005913665679139035,0.054489505055297704,0.023452754988383263,0.9573399102967789
0.47592049646427265,0.09527020696784032,0.3883830763908151,0.5230783941101962,0.5336961015791802,0.6696170885273373
0.11588479103164939,0.14071956781246892,0.12338944704558767,0.3097013880412063,0.22907949745746503,0.8605476157061914
0.1718540724955221,0.28797320107783225,0.4986115084220761,0.17788938753564232,0.45659605504797934,0.7236538582521161
0.24093580883068486,0.44561971751258,0.46300519969714243,0.06208298074610154,0.3445369734660428,0.6793872040681131
0.19658545353951162,0.4978753970719964,0.3650363534972011,0.2111867119143532,0.17180705959209364,0.6661064509184955
0.15450740124203077,0.07496775650423004,0.5644316676993159,0.286167299253997,0.3768308785008627,0.8265873474858362
0.3024753876496196,0.16133390425845615,0.1137739218268624,0.8546894597650958,0.17600882294054868,0.7736082127276507
0.2628503990216566,0.3813442875137031,0.4096886241782668,0.3517581147446564,0.33210429414105946,0.6750806701236343
0.17838548982713634,0.18862336654627937,0.47225515569087106,0.22633851228473822,0.12900539870906477,0.7827664048508148
0.07140336869412171,0.11069961080604805,0.3061501794112945,0.26853984944777415,0.06555612273796509,0.8641569309191901
0.36804793518398216,0.2199129141620238,0.03239027472323334,0.05118962058160437,0.3101273896680451,0.7421209290521216
0.019135186335813827,0.09183465654221246,0.041297163581905105,0.07787978488408326,0.03302975685268727,0.9459251153725549
0.9764865207527484,0.8936716489433103,0.7631302580577046,0.9558834708548076,0.9665294343538682,0.026319521530431367
0.5031230845032987,0.195795209919777,0.11204026699611913,0.351283637253009,0.3327455559162289,0.6906012189087406
0.40864698504559716,0.250864801122526,0.21429311346196556,0.17378996356709325,0.38677586277858705,0.6710568914633694
0.017720448478762807,0.009009477846147385,0.0010858317477541624,0.05618125193894974,0.05937743922516911,0.9935790268464477
0.014193389157717007,0.0739836324106521,0.03816959984053452,0.07737575593738744,0.05369479465219577,0.9145980743861475
0.45015277145501226,0.3238279550154043,0.42835315129900425,0.3604229548849866,0.26111639199859055,0.6168510055741239
0.31485465592718676,0.15876252362156126,0.40471409865819524,0.15629257472482586,0.1568440884896206,0.7461669959405578
0.3458306244455384,0.2054897965764375,0.40523574373187254,0.40154877464384575,0.09575381126628266,0.7044776413151492
0.5386521682270735,0.10139174595716201,0.31552065347691954,0.36559262591243274,0.07227041384418297,0.6834811714709533
0.30617217969438143,0.6949313842567904,0.47129514751362667,0.4130435296592684,0.1396089938387866,0.5069388950965337
0.14558813424442504,0.7060808386611181,0.608379426222538,0.3146968574308063,0.26671923363713185,0.5734140988290504
0.4518857472364912,0.13509346645292605,0.3584588390105201,0.3459689425135878,0.2754100402465344,0.6950477813451778
0.35993742481792457,0.2998223538995914,0.4825061948038554,0.3858980003930409,0.24829242019867245,0.6554091858219716
0.06190643377169209,0.23024816221926697,0.4719135206295414,0.3595843752650343,0.032219975833944044,0.8158810551424465
0.2328545928203029,0.15213853970104685,0.10307441866984939,0.3355284227040654,0.23027324866744472,0.8259825077906896
0.19208246644942936,0.27034553022071883,0.14882653320540118,0.3457598219951009,0.21835647831369323,0.7482996593038721
0.5199092769591175,0.03685828083977975,0.40786407524419477,0.27310552631821017,0.059037151833004946,0.7244675752120856
0.22019437403991562,0.054515762418589804,0.27665595696287393,0.19935315840628667,0.36140490062163827,0.8272259842914408
0.8310894207023134,0.8970277062562572,0.9095247258342498,0.8724971706201853,0.9344685941659877,0.17815233205522726
0.47197128618272305,0.029524138930947838,0.31357729710013765,0.32652792514425577,0.09321015275005287,0.7305355225505118
0.0042706145674429544,0.05359148697984148,0.025416046425607186,0.005791242270122111,0.09443549285078186,0.946300849341428
0.9521866956746265,0.9203035703330288,0.9673280194138869,0.7757070395287241,0.8989120527677444,0.08615105038104018
0.34081565965226834,0.2528184589878443,0.4561068020133374,0.3753458523523814,0.43538592228060885,0.6662663883861654
0.30664861826340883,0.2365155829329038,0.5070835948190946,0.33147133341989593,0.22696189389283408,0.718819349491426
0.2789555071166884,0.48918532343212584,0.18241172539466272,0.0827752567714182,0.6999215154394584,0.6534623876846963
0.3288097857207583,0.25412676596074707,0.16444601262620825,0.26971189071603424,0.42469764394280096,0.7135833156280694
0.40649018963913885,0.38127348117976434,0.09530911603920868,0.5627441135614025,0.18043517738312415,0.6357259173365691
0.32345967824352123,0.08632523825149799,0.11876676601218439,0.31697945042044096,0.18702095448682968,0.7912354450293589
0.043690506719841926,0.027077088333737898,0.0982966705687563,0.06646591948498176,0.06993527144843378,0.9541971497079428
0.11034442080402906,0.2662267112967686,0.31819154334173966,0.3393212437743872,0.3974357596913351,0.7704981365940635
0.06261134174457317,0.2693923656695732,0.28077961755407477,0.24636032423413645,0.35393883096774353,0.8099527158723865
0.3893738659278771,0.2641666883763871,0.2968758991763537,0.10524061829126563,0.20373255018605116,0.694895151088909
0.22081199239815466,0.49507572014777623,0.38233327872432044,0.2505293155019654,0.26906180136951174,0.6636287307046101
0.17057746068742893,0.34444847557801767,0.09789256348453207,0.4576136043223277,0.28813502862539947,0.7612044100547023
0.06763603384706811,0.3131007266221637,0.04251658013986231,0.6439591639771799,0.1696712791438255,0.7900774345809037
0.20636937130196562,0.21216222093008533,0.5629045665958528,0.05830486198244287,0.29462655405629734,0.7696701783185239
0.35879012288277545,0.3668851229758734,0.20310043156465107,0.11430896916781129,0.18266446381398005,0.6683998523488202
0.316899984774653,0.4831054108948562,0.3777272821731835,0.5166974225325396,0.19407700084253646,0.617892410519151
0.1365637082251592,0.3198686870640911,0.08854969932843278,0.0035692426209687047,0.37352059903508106,0.7877168333101771
0.21708374305025172,0.21751470807023277,0.35692057397748983,0.051667262894787236,0.17107757684437336,0.775729232336256
0.1363792431986001,0.34745764621575637,0.2543205441410634,0.20479462678574945,0.20467921304638423,0.7471653202787572
0.06373493040686784,0.22726931083024318,0.4553794040147546,0.311302568427516,0.34101705176629177,0.8098043430050422
0.5785716282335199,0.41736993059875727,0.08469000473336957,0.3859043807042509,0.3288361552692766,0.5511811592897738
0.16737543318713216,0.25272739314169274,0.4186065883467004,0.1722968480891415,0.2727696227299654,0.7834710335519695
0.485750585203021,0.14384484964613004,0.2683761926654911,0.40355166639364376,0.052833538179754745,0.7053423297055313
0.2231288814404552,0.6548713641054507,0.3946073800654005,0.1452369708938957,0.38903953445986994,0.5951367701401158
0.37344884728495387,0.5102661420545243,0.1598436408761285,0.19055167271205656,0.27874015823483966,0.6284704409534997
0.38660756941930585,0.4521720757621057,0.6602572135160051,0.2296223710326654,0.5423584412331697,0.5520741268804475
0.29103929254547434,0.27420991148447776,0.14822452547164258,0.263337892248354,0.19933117212314005,0.7103994737731656
0.9775404454358197,0.8933596579123105,0.8330466674372088,0.9095871522765879,0.745607249887889,0.19627320220061975
0.36884852544610003,0.47225877984045717,0.24673344383956508,0.6336328945936479,0.4895400899651915,0.5823435179588496
0.43385584819172346,0.10283311470754984,0.6301099787242201,0.2640212705443424,0.09032320228869387,0.7254540152809641
0.05932432661715326,0.3233586340272623,0.4917149330852688,0.08348904566166801,0.16555925210045383,0.7811040302482913
0.15373830274583952,0.23949278668254181,0.1661435926726081,0.25059878717636896,0.16454402924216888,0.8143205561535543
0.690927168796683,0.18587650233982106,0.08856544456108373,0.5869225517743824,0.08887957113403196,0.6032032542269776
0.04927096831835294,0.16609439945387824,0.13543209055531685,0.5722247074256751,0.2202377390214178,0.8451726793450534
0.18591584017139418,0.5565544004372257,0.009450583560745058,0.5804995830976749,0.22978130210151781,0.6588358922751354
0.2715695031402613,0.43182549863166575,0.04154458866979917,0.0594511737023057,0.5077061527881465,0.6859305575508626
0.3219105263709601,0.1659609447042499,0.44293266321001196,0.1410690121057633,0.2830822946549831,0.7452025478819273
0.48209428949031524,0.07696087948393782,0.1827701895909661,0.2421826286741536,0.400477174139952,0.7283542060328679
0.01699189383704436,0.053420116146150914,0.012677081820514491,0.02112614475270702,0.0510980235298516,0.9110926017735488
0.4916099383257625,0.3536654489111556,0.4330647015209372,0.2348199008255219,0.14598079966524327,0.6188624156791311
0.18417297086710416,0.7400453147739787,0.2239407923880811,0.2266480206995415,0.26534798841957447,0.572361894925395
0.029392249773945323,0.3000994701230098,0.45022361152479085,0.1829264004893831,0.29306728142622507,0.8056138376412949
0.43832440071116074,0.1013528074761135,0.27284161433801757,0.3118681722138071,0.22404916492086038,0.736773935182741
0.22019917819165558,0.3553167383906094,0.02706134069179131,0.03199955439680491,0.28373452695056506,0.7606343033221357
0.1272898020531447,0.21079447447668323,0.04007808728893497,0.4722205340118275,0.3594799902442697,0.8109191526117001
0.5623099425360222,0.2199150502635109,0.6932469761982923,0.43643413761409905,0.19532314537742068,0.5995774420073188
0.1351692568264888,0.3531460661915122,0.10132262452019389,0.30803847507944376,0.14342735937763026,0.7611957782777625
0.18926525270317185,0.07659010046265118,0.16342048585867688,0.597634076452376,0.5142301663913436,0.8160241471465202
0.2788522124309327,0.5831590782313438,0.3335625034117714,0.5062357875884834,0.24348088497539996,0.5807831141901616
0.2584988688589334,0.3152040630615881,0.36952830561139405,0.5126304501372169,0.3329553499345975,0.6995932044803177
0.1713624183536284,0.3244719061386687,0.136278507421584,0.46574773561393235,0.09789680213585049,0.7692499571148972
0.3902904125361203,0.17033534870547992,0.34531459420823823,0.7156752441054202,0.39855747024581584,0.6776852304237285
0.8641625275624472,0.7602786161536739,0.7318062267980888,0.8626767218346502,0.9771533873412266,0.10984794783202743
0.4659217194194351,0.2730682789468027,0.35702803000935807,0.30638393172834627,0.27476937133961143,0.6406386132867851
0.6157519764816631,0.20009896610650163,0.14354910840820925,0.031016285688821418,0.3720510939459669,0.6409828048048254
0.3073799210471541,0.43789136843476933,0.5983770335914238,0.07939074021064305,0.24264512747557962,0.6251722921845518
0.3116610941567272,0.09998431668109707,0.2048862102134697,0.45942071233563725,0.06914938935161671,0.8164042396258626
0.1347012643177103,0.521234589604837,0.2389066040133718,0.3347429331001487,0.44349494034925013,0.6840496680360617
0.7239031844967967,0.047292218456195786,0.111826610389534,0.3805520841881581,0.20073208042612728,0.6619958167345209
0.11910027770778647,0.33161586175778673,0.3603365572483254,0.42269288065504745,0.3275911476254045,0.7499101366426068
0.28538578892011157,0.11079413740434774,0.11469470517677977,0.36778860764356336,0.7747941470354192,0.7675047459519371
0.514309690041867,0.07000274043436101,0.14705520175147777,0.44339152033100643,0.24384913264221378,0.7203760400227418
0.15648979507517,0.2974231398919016,0.5441366686682957,0.6915089482440732,0.20963838115990288,0.7326381229785656
0.26055752603134724,0.23870389423103877,0.44335270068720195,0.4645598957525055,0.09063927579688578,0.7416252367164511
0.13981359053542353,0.7556134428601057,0.1386369771272611,0.2952356221608887,0.09358278150129086,0.6162394830425697
0.388093991336372,0.22920789578467654,0.07864763547334797,0.3034520347389427,0.769255222901044,0.6888378404882622
0.4641645770320866,0.3657895860548157,0.3119855486301869,0.5542350683782923,0.2418532848072241,0.6080844007705887
0.12845804774166797,0.1543278759728126,0.47064184156434236,0.2475557613039282,0.21653420684279057,0.8114078984059007
0.0552063959733059,0.31526411142094324,0.1934835045243503,0.10128846944084786,0.2717218480910309,0.8075766280849181
0.017279127080126834,0.2587795561883987,0.29447915210096065,0.10112267483561418,0.404455922467649,0.8314355730300145
0.15924986868506363,0.05907202279184722,0.09090031369191662,0.3129064887649389,0.27619160053477815,0.8626229435736892
0.2667449952728772,0.43153876862233503,0.06689335557418481,0.3776736109738989,0.2209518884174257,0.6911140969931724
0.02076283735461637,0.009144964753510754,0.07521746357603659,0.05472917122543835,0.02847953762739454,0.9928787774316111
0.3071017670062408,0.27301286963295607,0.6577671157708037,0.4042525515806811,0.12195620338015749,0.6735154717973304
0.2504805636294226,0.6648479044366205,0.09587308196006286,0.14993094199405818,0.27901074540153026,0.6190015431818169
0.40355832138751585,0.28266007550543704,0.4775220981362685,0.12462131896204746,0.1903435505717107,0.6541758551117322
0.3696214928596068,0.24794203594074318,0.3728088622781804,0.13369279216452037,0.11342003124228163,0.7009667771161973
0.22078097776764183,0.22909258732211543,0.3096147427114368,0.228067850655879,0.03294887995990031,0.7702594808241311
0.09074148599417395,0.1669426721404396,0.14232447093670197,0.17003027334072016,0.1662991117959377,0.8819243937128622
0.42629856137072764,0.36056547429532143,0.373559087747029,0.15059413586036155,0.20723816510310342,0.6271639261064585
0.3076570372812911,0.31542108478431363,0.37565303323769156,0.2805582583504483,0.2630638424772129,0.6736754715967147
0.08686886954251043,0.5277990111107829,0.09407423884580361,0.05177297027509945,0.20789706106563322,0.7465284095892848
0.31988267906477214,0.046985495502043007,0.2368746139615914,0.04672900500175454,0.18710047234327035,0.8128406816652923
0.17245945458117015,0.41053064656159755,0.320967214689495,0.2753865717960096,0.3403837886153712,0.7103678823815218
0.05955107851329742,0.0059397827927056175,0.016371920092871573,0.09546610584845748,0.04649507549978004,0.9810074886155566
0.9064124310417243,0.8556277924905331,0.857651552577054,0.9899225169472713,0.8926336624640435,0.29472894616918915
0.4369016405600799,0.2432541508836056,0.18558463026038194,0.18241266301904688,0.12754225402600572,0.7046452808782421
0.5620366156958401,0.03275237062473943,0.44489419966576865,0.3267699252080705,0.2177781910365358,0.6829082823568405
0.20388080864478686,0.09360792104181036,0.24501722127283865,0.4902713938533375,0.6180036376539757,0.8159133445185136
0.006016026255783469,0.011022947505351955,0.06047417337861086,0.06659864279692386,0.06191865393915026,0.9849060479032676
0.342996453032718,0.23962901553481458,0.38150480538406256,0.18071471872683792,0.31595208094916605,0.7157197158741021
0.7954646032553123,0.9035229874528369,0.9050399196100719,0.8082437516945498,0.9036512007835077,0.03673609076983594
0.07253011132323499,0.0022455335950164915,0.05462725680373798,0.09393602905546608,0.031758733908894575,0.918601474290239
0.20417842853949858,0.20869222337665724,0.19576359922454165,0.2671818130250444,0.06067154327441311,0.8031108385890735
0.46757480171249854,0.08497145699239131,0.2602148045500627,0.33856893387534465,0.17369275880288768,0.7203626930842761
0.22444388214291414,0.6936480485972081,0.07213860636117668,0.12025761379226023,0.3893741696011321,0.6030982090167146
0.5642742600782021,0.3885413231448013,0.05579429753427689,0.4186949842562833,0.22128636121102446,0.585993473938309
0.45836380319932735,0.41692825363367136,0.28541604614456917,0.3793190639899807,0.3879472600175612,0.5664980941273732
0.0005550395175487055,0.04453332823055748,0.07432275058065291,0.010045562507331185,0.05338159754683341,0.9244175046222022
0.19416253232713945,0.3844164640934535,0.20218909578598457,0.2965426213165944,0.11196698234436499,0.7208135384728581
0.11404878475035836,0.044812465311859416,0.05016369319078725,0.09951005631232097,0.2625835983544778,0.8987870069350599
0.045011446954945716,0.08300761470396564,0.0179737881602409,0.08095889009402113,0.011009688019524367,0.9315567430763075
0.22430032560849703,0.28110377921697166,0.20988510013766443,0.2090248091870617,0.23982367318534545,0.7604425862832186
0.1748455929095408,0.13960260752225215,0.4434115009267358,0.14564094489342155,0.10647828277623667,0.8076809586696286
0.23810184430754955,0.1655471719256774,0.17013068058609476,0.5520292121767183,0.5864941209750129,0.7621555567400164
0.0598170011134095,0.014261839060433802,0.012991763902518784,0.005332332752951275,0.048732704251317996,0.9040317991804557
0.3050820962749862,0.1743507059393612,0.16307085444581704,0.2276059881376813,0.365201155738932,0.7761865269224911
0.4110151238583872,0.10466449127494482,0.48442164939913435,0.03375167048216653,0.1625735028577171,0.7338894136486018
0.23841138620236768,0.6437627032783727,0.23899605506962074,0.28145903043755294,0.2511371894477738,0.5935314498926506
0.30555856203807996,0.21244497949440436,0.3425754894036376,0.09648241048935219,0.23812393839223647,0.7418396950068787
0.22431198667381724,0.18997106190304205,0.49223054205799543,0.47724139143717914,0.04747307918246258,0.7521352568460654
0.8975319546857161,0.8055145821909968,0.9401110823071156,0.912510820646474,0.7198766547998908,0.029664529988440356
0.601389322500987,0.27485796700420784,0.26524402478804465,0.07356862909520928,0.19963326612364524,0.6133365295853028
0.1861016376343618,0.6770204810107178,0.3494871819475578,0.08444205302060385,0.13837823813633018,0.6316042496333552
0.33223765339141825,0.2658247477179204,0.1755508495390301,0.472209190643335,0.07164210197037015,0.7412099326221122
0.1535906531023021,0.5425334398323548,0.5665719012690021,0.38820474551451234,0.19391070387430642,0.648589345287792
0.5895945688191788,0.30448875020586647,0.2927434445570667,0.10488952650543615,0.1910897436381717,0.5935842071438773
0.13601113584966545,0.1958598239286975,0.4698776350057496,0.0853056514231858,0.21891426160641525,0.8002189943372846
0.1452923245069306,0.02552340591158228,0.30816908237697116,0.21770478582095734,0.42203403254700306,0.863475090918327
0.4696325075583425,0.238708977460384,0.11220961323551253,0.11600752372047335,0.1475387814469732,0.6934347160442843
0.34705488787399064,0.26807863855989356,0.12101185046485845,0.3532039617839263,0.22115979710872166,0.7154879492226572
0.2243778179558153,0.13244362724972863,0.0937906757343433,0.5884077992672512,0.2629139990311127,0.8047486221778608
0.380680807328598,0.23041696202033018,0.3196727507682351,0.38452071337607857,0.13975610015648104,0.7149072210894197
0.9329013748848234,0.9163854658520876,0.9241793072556841,0.9505742152287636,0.7394878676363195,0.16611294123466758
